"STAID","ID","Month","Year","qmeas","wb0","wb1","wb2","wb3","wb4","wb5","wb6","wb7","wb8","wb9","wb10","wb11","wb12","p0","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","p6sum","p3sum","p2sum","X.1","DRAIN_SQKM","PPTAVG_BASIN","T_AVG_BASIN","T_MAX_BASIN","T_MIN_BASIN","WD_JAN_BASIN","WD_FEB_BASIN","WD_MAR_BASIN","WD_APR_BASIN","WD_MAY_BASIN","WD_JUN_BASIN","WD_JUL_BASIN","WD_AUG_BASIN","WD_SEP_BASIN","WD_OCT_BASIN","WD_NOV_BASIN","WD_DEC_BASIN","WD_BASIN","WDMAX_BASIN","WDMIN_BASIN","PRECIP_SEAS_IND","JAN_PPT7100_CM","FEB_PPT7100_CM","MAR_PPT7100_CM","APR_PPT7100_CM","MAY_PPT7100_CM","JUN_PPT7100_CM","JUL_PPT7100_CM","AUG_PPT7100_CM","SEP_PPT7100_CM","OCT_PPT7100_CM","NOV_PPT7100_CM","DEC_PPT7100_CM","JAN_TMP7100_DEGC","FEB_TMP7100_DEGC","MAR_TMP7100_DEGC","APR_TMP7100_DEGC","MAY_TMP7100_DEGC","JUN_TMP7100_DEGC","JUL_TMP7100_DEGC","AUG_TMP7100_DEGC","SEP_TMP7100_DEGC","OCT_TMP7100_DEGC","NOV_TMP7100_DEGC","DEC_TMP7100_DEGC","ET","PERDUN","PERHOR","CONTACT","RUNAVE7100","WB5100_JAN_MM","WB5100_FEB_MM","WB5100_MAR_MM","WB5100_APR_MM","WB5100_MAY_MM","WB5100_JUN_MM","WB5100_JUL_MM","WB5100_AUG_MM","WB5100_SEP_MM","WB5100_OCT_MM","WB5100_NOV_MM","WB5100_DEC_MM","WB5100_ANN_MM","BFI_AVE","HGA","HGB","HGAD","HGC","HGD","HGAC","HGBD","HGCD","HGBC","HGVAR","AWCAVE","PERMAVE","BDAVE","OMAVE","WTDEPAVE","ROCKDEPAVE","NO4AVE","NO200AVE","NO10AVE","CLAYAVE","SILTAVE","SANDAVE","KFACT_UP","RFACT","ELEV_MEAN_M_BASIN_30M","SLOPE_PCT_30M","CaO_pct","MgO_pct","S_pct","LPerm","UCS","anorthositic","gneiss","granitic","intermediate","quarternary","sedimentary","ultramafic","volcanic","SGEO1","SGEO2","SGEO3","SGEO4","SGEO5","SGEO6","SGEO7","SGEO8","SGEO9","SGEO10","SGEO11","SGEO12","SGEO13","SGEO14","SGEO15","SGEO16","SGEO17","SGEO18","SGEO19","SGEO20","SGEO21","SGEO22","SGEO23","SGEO24","SGEO25","SGEO26","SGEO27","SGEO28","SGEO29","SGEO30","SGEO31","SGEO32","SGEO33","SGEO34","SGEO35","SGEO36","SGEO37","SGEO38","SGEO39","SGEO40","SGEO41","SGEO42","SGEO43","SGEO44","SGEO45","HLR1","HLR2","HLR3","HLR4","HLR5","HLR6","HLR7","HLR8","HLR9","HLR10","HLR11","HLR12","HLR13","HLR14","HLR15","HLR16","HLR17","HLR18","HLR19","HLR20"
"T11264500","T11264500",7,1988,142.32,50.25,60.78,63.71,58.6,43.34,40.15,40.96,31.65,39.5,31.67,30.31,40.14,48.68,11.7,6.18,54.29,73.2,31.02,20.51,223.22,154.24,104.04,79.37,2.14,0.1,4.63,14.77,9.36,4.34,2.1,0.63,-0.2,-2.83,-3.94,0.17,8.05,11.35,14.1,11.36,408.42,133.67,60.47,925,468,119.88,6.09,11.49,-2.52,12.5,8.47,12.91,8.01,5.96,2.3,1.96,2.49,2.61,5.27,9.89,12.69,85,12.9,2,0.575,26.04,18.02,18.76,6.79,5.58,1.29,1.08,0.54,1.92,7.3,13.03,19.44,-2.55,-2.46,-0.9,1.23,5.29,10.09,13.96,13.72,10.7,6.1,0.95,-1.69,479.7,2.5,0.5,3.6,692.1,56.6,49.8,55.3,60.5,77.5,83.2,84.8,71.8,52.7,40.7,37.1,44,713.9,59.6,3.97,21.14,0,3.62,71.27,0,0,0,0,0,0.05,9.3,1.35,1.38,5.51,54.84,61.58,17.68,53.74,6.61,26.06,67.33,0.11,124.93,2746,33.6,3.4364,1.6109,0.0279,-1.5802,129.1112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,45.4,0,45.3
"T11264500","T11264500",7,2002,144.06,66.41,82.16,88.92,82.62,81.85,58.77,48.83,71.05,48.96,4.74,6.15,11.87,24.28,1.41,1.79,49,43.83,138.79,46.77,89.02,402.74,210.36,37.18,4.6,0.48,11.76,16.88,12.42,6.31,3.63,0.77,1.3,-2.8,-2.36,1.27,8.74,11.93,16.54,14.82,369.2,94.62,50.79,925,468,119.88,6.09,11.49,-2.52,12.5,8.47,12.91,8.01,5.96,2.3,1.96,2.49,2.61,5.27,9.89,12.69,85,12.9,2,0.575,26.04,18.02,18.76,6.79,5.58,1.29,1.08,0.54,1.92,7.3,13.03,19.44,-2.55,-2.46,-0.9,1.23,5.29,10.09,13.96,13.72,10.7,6.1,0.95,-1.69,479.7,2.5,0.5,3.6,692.1,56.6,49.8,55.3,60.5,77.5,83.2,84.8,71.8,52.7,40.7,37.1,44,713.9,59.6,3.97,21.14,0,3.62,71.27,0,0,0,0,0,0.05,9.3,1.35,1.38,5.51,54.84,61.58,17.68,53.74,6.61,26.06,67.33,0.11,124.93,2746,33.6,3.4364,1.6109,0.0279,-1.5802,129.1112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,45.4,0,45.3
"T11264500","T11264500",7,1987,72.29,48.68,61.55,69.7,56.44,38.87,30.07,22.61,16.12,22.95,40.8,64.76,92.23,97.78,4.63,2.79,60.35,25.49,134.61,113.34,146.86,64.6,10.26,8.23,23.66,0.98,10.36,11.36,11.06,5.48,4.75,-1.76,-2.6,-3.13,-1.32,1.51,4.93,6.61,14.2,11.68,483.44,88.63,63.14,925,468,119.88,6.09,11.49,-2.52,12.5,8.47,12.91,8.01,5.96,2.3,1.96,2.49,2.61,5.27,9.89,12.69,85,12.9,2,0.575,26.04,18.02,18.76,6.79,5.58,1.29,1.08,0.54,1.92,7.3,13.03,19.44,-2.55,-2.46,-0.9,1.23,5.29,10.09,13.96,13.72,10.7,6.1,0.95,-1.69,479.7,2.5,0.5,3.6,692.1,56.6,49.8,55.3,60.5,77.5,83.2,84.8,71.8,52.7,40.7,37.1,44,713.9,59.6,3.97,21.14,0,3.62,71.27,0,0,0,0,0,0.05,9.3,1.35,1.38,5.51,54.84,61.58,17.68,53.74,6.61,26.06,67.33,0.11,124.93,2746,33.6,3.4364,1.6109,0.0279,-1.5802,129.1112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,45.4,0,45.3
"T11264500","T11264500",7,1991,276.71,102.15,89.84,68.27,40.35,37.83,32.92,15.66,5.41,5.6,9.42,14.6,22.67,39.51,2.02,6.01,69.91,26.74,505.83,63.57,54.26,80.97,47.48,14.17,10.87,2.98,17.75,13.98,8.34,2.47,0.66,-4.08,0.98,-1.95,-4.45,1.04,6.97,10.25,12.94,14.41,726.32,102.66,75.92,925,468,119.88,6.09,11.49,-2.52,12.5,8.47,12.91,8.01,5.96,2.3,1.96,2.49,2.61,5.27,9.89,12.69,85,12.9,2,0.575,26.04,18.02,18.76,6.79,5.58,1.29,1.08,0.54,1.92,7.3,13.03,19.44,-2.55,-2.46,-0.9,1.23,5.29,10.09,13.96,13.72,10.7,6.1,0.95,-1.69,479.7,2.5,0.5,3.6,692.1,56.6,49.8,55.3,60.5,77.5,83.2,84.8,71.8,52.7,40.7,37.1,44,713.9,59.6,3.97,21.14,0,3.62,71.27,0,0,0,0,0,0.05,9.3,1.35,1.38,5.51,54.84,61.58,17.68,53.74,6.61,26.06,67.33,0.11,124.93,2746,33.6,3.4364,1.6109,0.0279,-1.5802,129.1112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,45.4,0,45.3
"T11266500","T11266500",7,1994,97.23,20.57,39.85,60.53,59.07,57.42,45.11,50.14,40.76,30.95,42.18,73.03,102.76,117.84,1.54,1.3,61.28,58.92,58.21,153.94,92.61,108.65,60.9,36.96,0.63,0.38,0.5,15.37,11.74,5.99,3.1,1.86,-2.8,0.13,-1.29,1.5,6.99,12,14.17,12.91,426.26,121.5,62.58,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,2002,204.84,50.44,69.02,86.23,90.72,95.38,72.29,61.1,85.65,54.98,4.33,5.42,10.35,21.22,1.35,1.93,49.33,45.63,141.78,49.81,91.25,402.33,208.98,35.99,5.22,0.56,11.45,17.95,13.15,7.07,4.43,1.38,2.02,-2.08,-1.74,2.26,9.82,13.25,17.45,15.63,379.73,96.89,51.26,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1988,189.29,39.13,52.84,60.54,60.15,49.53,52.42,61.84,40.71,37.7,23.61,20.92,28.84,37.86,13.36,6.94,58.51,76.06,33.02,21.41,224.3,163.54,103.1,82.93,2.71,0.21,4.15,15.52,9.93,5.05,2.68,1.65,0.75,-1.6,-2.9,0.99,8.96,12.27,15.01,12.1,420.24,141.51,65.45,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1992,316.13,22.32,39.28,59.29,62.4,75.14,72.69,53.49,61.11,40.59,34.12,30.22,56.85,89.38,38.66,13.68,21.22,14.87,103.4,198.99,82.11,139.49,79.14,107.36,6.35,0.73,1.92,12.53,10.2,9.23,5.52,0.74,-0.86,-0.89,-0.52,2.26,9.11,13.44,13.95,14.81,434.27,49.77,34.9,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1962,647.94,81.93,85.16,82.43,87.75,79.98,98.47,64.91,41.77,20.11,7.02,10.69,20.38,39.34,6.61,6.15,43.31,20.09,167.14,440.71,153.57,122.62,112.65,37,15.08,9.75,8.2,15.17,11.36,4.26,5.1,-1.76,-2.12,0.32,-1.15,0.91,7.13,10.58,15.68,16.3,830.97,69.55,49.46,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1979,389.81,96.78,102.75,107.86,78.04,81.79,56.49,63.24,43.41,35.65,43.68,68.54,81.79,90.4,2.69,0.9,48.98,37.27,189.13,227.21,345.23,152.3,106.89,3.26,55.96,2.41,3.76,14.23,10.73,6.68,2.34,-0.04,-2.9,-2.87,-2.55,-0.05,8.96,9.33,14.53,13.98,848.72,87.15,49.88,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1985,160.87,53.43,56.9,51.84,58.21,56.9,45.29,52.89,61.63,90.98,57.04,62.28,75.05,81.16,20.82,5.35,3.37,19.75,175.14,80.61,67.13,89.89,272,97.4,9.26,4.89,21.07,15.24,12.5,6.2,4.86,-1.46,-1.29,-1.32,-2.55,-0.19,4.26,13.06,15.24,15.51,351.35,28.47,8.72,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1961,114.71,39.34,52.05,49.03,49.49,59.76,45.94,60.82,58.03,34.21,7.06,12.13,23.58,47.62,8.2,4.65,57.76,46.28,157.26,63.45,94.93,129.8,179.61,27.53,7.45,1.1,11.6,16.3,13.05,4.04,2.96,-0.58,-0.23,1.17,-0.06,0.53,6.36,12.9,14.56,15.67,424.33,108.69,62.41,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,2004,185.87,35.58,59.28,83.21,95.13,112.21,77.48,81.91,86.98,11.53,6.86,13.47,27.6,52.15,3.48,1.8,24.1,13.72,39.18,197.94,121.45,434.48,93.1,3.79,2.5,18.12,12.92,18,13.86,8.97,6.37,6.95,-1.52,-0.3,-0.6,-0.08,10.89,14.54,17.28,18.55,398.19,39.62,25.9,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1990,239.1,32.62,52.99,69.6,70.5,60.54,41.75,62.17,22.79,44.95,30.67,22.73,35.31,58.08,18.79,7.29,59.62,57.9,83.99,115.44,228.15,15.21,90.38,105.7,37.4,3.94,0.5,15.28,10.44,5.57,4.29,1.38,-3.51,-1.34,0.57,2.57,5.67,10.92,13.35,14.7,552.39,124.81,66.91,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1972,196.23,62.27,82.44,83.29,88.6,58.29,46.09,45.59,44.71,55.27,24,39.6,60.06,77.43,1.37,20.07,13,131.61,7.1,40.56,105.01,376.02,182.93,32.12,14.53,11.6,7.42,15.29,11.18,6.45,1.77,2.96,-0.47,-2.26,-4.53,1.08,4.54,10.81,16.04,14.75,317.35,164.68,33.07,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1999,403.13,45.64,63.08,75.44,87.37,99.48,111.16,126.96,48.57,56.98,40.89,70.24,105.14,132.78,3.18,13.83,14.2,83.07,81.88,209.05,337.81,81.8,142.7,18.91,21.14,0.27,2.21,15.95,11.51,8.24,1.89,1.68,-0.64,0.8,-1.12,1.7,5.29,11.52,17.43,16.23,739.84,111.1,28.03,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
"T11266500","T11266500",7,1959,114.87,27.15,52.06,63.94,85.71,70.23,69.32,75.21,25.94,13.89,22.33,45.3,78.22,90.52,1.67,0.31,32.21,66.51,45.33,242.85,221.42,71.87,46.45,5.8,23.84,4.12,9.75,16.64,11.74,4.42,5.32,1.85,-2.63,-0.02,2.74,2.26,9.12,12.14,16.63,13.32,608.63,99.03,32.52,927,833.1,121.3,7.03,12.45,-1.83,12.07,8.37,12.4,7.79,5.61,2.1,1.82,2.25,2.57,4.96,9.36,12.33,81.6,12.4,1.8,0.578,26.23,18.82,18.89,7.05,5.62,1.4,1.05,0.52,1.93,7.09,13.13,19.59,-1.56,-1.52,0.04,2.11,6.1,10.9,14.8,14.49,11.54,6.93,1.95,-0.81,513,2.7,0.7,5.1,692.6,77.1,71,77.6,76.7,84.4,79,71.9,56.5,39.7,30.9,34.8,52.9,752.5,59.6,2.54,24.16,0,2.51,70.78,0,0,0,0,0,0.05,8.66,1.38,1.31,5.53,55.55,63.96,18.99,56.08,7.15,26.08,66.78,0.12,125.5,2577.3,33.5,3.363,1.611,0.0295,-1.468,125.3278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,38.4,0,45.1
